action_boundary_fraction,action_sd,case_count,consecutive_action_variation,core_clip_fraction,cumulative_reward,mae_0_1800,mae_0_600,mae_600_1800,mean_deterministic_action,profile,rmse_0_1800,rmse_0_600,rmse_600_1800,seed,sqi_rejection_fraction,stale_fraction,state,subject_count,time_above_60_fraction,time_below_40_fraction,time_in_40_60_fraction,total_propofol_mg,visible_fraction
0.004513888888888889,0.43024858714678826,96,0.039455422181185175,0.0,79.21684501700076,4.137224599988058,8.892985506031202,1.759344146966485,1.249109003941218,P1,9.60858919526846,16.319658874765924,2.180754970607744,50,0.13107638888888887,0.0011574074074074073,S_CE,96,0.08767361111111112,0.00011574074074074075,0.9122106481481483,224.83962070941925,0.41290509259259256
0.036516203703703703,0.6479526035315032,96,0.05066832550757979,0.0,118.70792693441801,2.5128402551229256,6.2972165474980555,0.6206521089353616,1.201136867588179,P0,7.96579415336896,13.684316175403678,1.0754818150384498,50,0.0,0.0010416666666666667,S_CONC,96,0.06105324074074075,0.0,0.9389467592592592,216.20463616587222,0.5440972222222222
0.0370949074074074,0.5888328715997928,96,0.051399378386955685,0.0,111.55364751861164,2.7285322771908027,6.79762341303467,0.6939867092688675,1.1861799128577803,P1,8.219662837299008,14.134550164558249,1.077605882131601,50,0.13107638888888887,0.0011574074074074073,S_CONC,96,0.0671875,0.0,0.9328125000000002,213.51238431440046,0.41290509259259256
0.022858796296296294,0.3610224632823345,96,0.020664520311954968,0.0,54.2173731367106,6.172698469852591,12.758037731229578,2.880028839164097,1.1499869951762742,P0,11.32621202052274,18.97211633420233,3.2279437723158657,51,0.0,0.0010416666666666667,S0,96,0.13038194444444443,0.0005208333333333333,0.8690972222222223,206.99765913172936,0.5440972222222222
0.0002893518518518519,0.2912672926304794,96,0.016075130382091418,0.0,49.68965737719856,7.107618292070494,13.67602274882266,3.82341606369441,1.2188921787327638,P1,12.123863133208703,19.877216596130012,4.274385702243824,51,0.13107638888888887,0.0011574074074074073,S0,96,0.1615162037037037,0.005497685185185185,0.8329861111111111,219.4005921718975,0.41290509259259256
0.024305555555555552,0.42310318560499915,96,0.02919912197604581,0.0,83.73553458950495,4.277764372365559,10.190556774119742,1.3213681714884666,1.1789392856570582,P0,10.16735436063491,17.43527782584136,1.6408103823197475,51,0.0,0.0010416666666666667,S_PROP,96,0.1004050925925926,0.0,0.8995949074074074,212.20907141827047,0.5440972222222222
0.02054398148148148,0.4954034320025176,96,0.05474354616701047,0.0,92.33681618406273,3.6564566893031603,8.260028180669313,1.354670943620084,1.192238722515672,P1,9.248139732781167,15.778238731130022,1.7799576917817603,51,0.13107638888888887,0.0011574074074074073,S_PROP,96,0.08072916666666667,0.0,0.9192708333333334,214.60297005282095,0.41290509259259256
0.0012152777777777778,0.271385812212665,96,0.014549281205322931,0.0,35.22844105649513,15.894401312581614,29.34354754521466,9.169828196265088,0.8309547427813179,P0,20.702330037248405,31.1805808720688,11.012697201456243,51,0.0,0.0010416666666666667,S_REMI,96,0.5299768518518518,0.0,0.4700231481481481,149.5718537006372,0.5440972222222222
0.00480324074074074,0.24775356608622193,96,0.015115996045745506,0.0,33.13815117478621,18.454405633467093,32.26113487224179,11.551041014079745,0.7129298255632252,P1,23.121702097116664,33.63559771749635,13.770310039321345,51,0.13107638888888887,0.0011574074074074073,S_REMI,96,0.5972800925925926,0.0,0.40271990740740743,128.32736860138053,0.41290509259259256
0.010127314814814815,0.21817704090592716,96,0.018769058541115546,0.0,38.661743970143824,12.266137751134693,24.07592242209904,6.361245415652523,0.921796034717139,P0,16.829574049690265,26.5634111371629,7.520974723918184,51,0.0,0.0010416666666666667,S_CP,96,0.507349537037037,0.0,0.49265046296296294,165.923286249085,0.5440972222222222
0.014467592592592593,0.33861548410657205,96,0.017576513969767806,0.0,58.35238713784309,6.449342497344237,13.381901395778725,2.9830630481269935,1.2310999761887447,P1,11.8422362902267,19.759919013493867,3.435417726194276,51,0.13107638888888887,0.0011574074074074073,S_CP,96,0.13530092592592594,0.002662037037037037,0.862037037037037,221.59799571397403,0.41290509259259256
