actor_tanh_saturation_fraction,diagnostic_action_clip_fraction,finite_input,physical_action_q01,physical_action_q50,physical_action_q99,physical_clipped_action_mean,profile,raw_action_q01,raw_action_q50,raw_action_q99,raw_deterministic_action_mean,scaled_abs_mean_concentration,scaled_abs_mean_cumulative,scaled_abs_mean_recent,scaled_abs_mean_s0,scope,seed,state,step
7.188585069444445e-05,0.034027777777777775,True,0.0,1.2356315851211548,3.5779623985290527,1.2234798669815063,P0,-1.3476831912994385,1.2356315851211548,3.5779623985290527,1.1903291940689087,0.5479975938796997,0.5592569708824158,0.0,0.4688473343849182,checkpoint_train_diagnostic,48,S_CORE,131072
0.0,0.03333333333333333,True,0.0,1.2213714122772217,3.3768107891082764,1.2074151039123535,P1,-1.2089306116104126,1.2213714122772217,3.3768107891082764,1.1760989427566528,0.5434889197349548,0.5553004145622253,0.0,0.4360599219799042,checkpoint_train_diagnostic,48,S_CORE,131072
7.731119791666666e-05,0.0375,True,0.0,1.2067769765853882,3.2699472904205322,1.193437933921814,P0,-2.0279288291931152,1.2067769765853882,3.2699472904205322,1.142661213874817,0.5401727557182312,0.5526319146156311,0.4855026304721832,0.4666372537612915,checkpoint_train_diagnostic,48,S1,131072
1.763237847222222e-05,0.030208333333333334,True,0.0,1.229635238647461,3.3878681659698486,1.2197787761688232,P1,-1.1990376710891724,1.229635238647461,3.3878681659698486,1.1908925771713257,0.5470739006996155,0.5583934187889099,0.49303776025772095,0.43668755888938904,checkpoint_train_diagnostic,48,S1,131072
0.0,0.00798611111111111,True,0.07771210372447968,0.8594722747802734,2.6499991416931152,0.9475977420806885,P0,0.07771210372447968,0.8594722747802734,2.6499991416931152,0.9461159706115723,0.0,0.0,0.0,0.4427531659603119,checkpoint_train_diagnostic,49,S0,131072
0.0,0.0012152777777777778,True,0.34325355291366577,0.7252745628356934,1.118606686592102,0.7443540692329407,P1,0.34325355291366577,0.7252745628356934,1.118606686592102,0.7443071007728577,0.0,0.0,0.0,0.3977821171283722,checkpoint_train_diagnostic,49,S0,131072
0.0,0.02829861111111111,True,0.0,1.0971052646636963,2.298596143722534,1.0944499969482422,P0,-0.9002741575241089,1.0971052646636963,2.298596143722534,1.0735501050949097,0.0,0.5320828557014465,0.0,0.46054017543792725,checkpoint_train_diagnostic,49,S_CUM,131072
0.0,0.016493055555555556,True,0.0,1.0757712125778198,2.237908124923706,1.0819581747055054,P1,-0.20695173740386963,1.0757712125778198,2.237908124923706,1.0764968395233154,0.0,0.5299786329269409,0.0,0.4280833899974823,checkpoint_train_diagnostic,49,S_CUM,131072
1.6276041666666666e-05,0.03576388888888889,True,0.0,1.2148776054382324,3.1696979999542236,1.2255828380584717,P0,-0.8693816065788269,1.2148776054382324,3.1696979999542236,1.2038097381591797,0.5471142530441284,0.0,0.0,0.46970701217651367,checkpoint_train_diagnostic,49,S_CONC,131072
0.0,0.03767361111111111,True,0.0,1.2356438636779785,3.0320098400115967,1.237618327140808,P1,-1.1069058179855347,1.2356438636779785,3.0320098400115967,1.2082127332687378,0.5503501892089844,0.0,0.0,0.4394586980342865,checkpoint_train_diagnostic,49,S_CONC,131072
0.00013292100694444443,0.0375,True,0.0,1.2092089653015137,3.8252346515655518,1.2190866470336914,P0,-1.7087551355361938,1.2092089653015137,3.8252346515655518,1.1748013496398926,0.5472548007965088,0.5606561303138733,0.0,0.4685830771923065,checkpoint_train_diagnostic,49,S_CORE,131072
0.0,0.035243055555555555,True,0.0,1.195487141609192,3.5279173851013184,1.1989306211471558,P1,-1.5313715934753418,1.195487141609192,3.5279173851013184,1.1593077182769775,0.5425450205802917,0.5566955804824829,0.0,0.4357285797595978,checkpoint_train_diagnostic,49,S_CORE,131072
0.0,0.0171875,True,0.0,1.0260210037231445,1.8896480798721313,1.018815040588379,P0,-0.1943950653076172,1.0260210037231445,1.8896480798721313,1.0131134986877441,0.4938606321811676,0.5064287185668945,0.43579134345054626,0.4523525536060333,checkpoint_train_diagnostic,49,S1,131072
0.0,0.022916666666666665,True,0.0,1.0511149168014526,1.733299970626831,1.0257494449615479,P1,-0.4728100597858429,1.0511149168014526,1.733299970626831,1.0143473148345947,0.49485620856285095,0.5055049657821655,0.43764904141426086,0.4198899567127228,checkpoint_train_diagnostic,49,S1,131072
0.0,0.007118055555555555,True,0.11305283010005951,1.10283362865448,1.79204523563385,1.0542387962341309,P0,0.11305283010005951,1.10283362865448,1.79204523563385,1.0528534650802612,0.0,0.0,0.0,0.45400646328926086,checkpoint_train_diagnostic,50,S0,131072
0.0,0.0006944444444444445,True,0.570967972278595,0.9508179426193237,1.8610001802444458,1.0059654712677002,P1,0.570967972278595,0.9508179426193237,1.8610001802444458,1.0058811902999878,0.0,0.0,0.0,0.41312655806541443,checkpoint_train_diagnostic,50,S0,131072
