action_boundary_fraction,action_sd,consecutive_action_variation,core_clip_fraction,cumulative_reward,mae_0_1800,mae_0_600,mae_600_1800,mean_deterministic_action,profile,seed,sqi_rejection_fraction,stale_fraction,state,step,subject_count,time_above_60_fraction,time_below_40_fraction,time_in_40_60_fraction,total_propofol_mg,visible_fraction
0.04131944444444444,0.5735526969906477,0.052680995866822795,0.0,95.15828580338518,3.015212580816582,7.274717660438013,0.8854600410058668,1.183789240082519,P1,50,0.08871527777777777,0.0,S_CONC,131072,32,0.06805555555555556,0.0,0.9319444444444445,213.0820632148534,0.4720486111111111
0.03854166666666667,0.615640720157486,0.04858648793657399,0.0,99.35555317603266,2.8528912854788215,6.809939971946692,0.874366942244887,1.2458963016022204,P0,50,0.0,0.0,S_CORE,131072,32,0.06475694444444444,0.0,0.9352430555555555,224.26133428839967,0.5607638888888888
0.036284722222222225,0.576434901438874,0.05437381311668364,0.0,104.62623340494304,2.8155604879214433,6.961487026281939,0.7425972187411951,1.1946358714356191,P1,50,0.08871527777777777,0.0,S_CORE,131072,32,0.06840277777777778,0.0,0.9315972222222223,215.03445685841143,0.4720486111111111
0.02378472222222222,0.3369228036516611,0.03464544174786886,0.0,62.901040526391846,10.1254622931702,19.76404007283943,5.3061734033355865,0.9359303007316259,P0,50,0.0,0.0,S1,131072,32,0.4776041666666667,0.0,0.5223958333333334,168.46745413169265,0.5607638888888888
0.02309027777777778,0.2963987494187762,0.04253213853944696,0.0,53.41408633579253,10.726164356345139,20.37161361139262,5.9034397288214,0.9258620319215374,P1,50,0.08871527777777777,0.0,S1,131072,32,0.4897569444444444,0.0,0.5102430555555555,166.65516574587673,0.4720486111111111
0.028124999999999997,0.37392832235385964,0.04328777106197852,0.0,66.17955355823105,5.622945547876799,11.507492429187856,2.6806721072212705,1.2465644580984696,P0,51,0.0,0.0,S0,131072,32,0.11649305555555556,0.0,0.8835069444444444,224.3816024577245,0.5607638888888888
0.0125,0.2891532008640745,0.04178893904321354,0.0,54.25194536547053,6.262575804885213,12.386078314971218,3.200824549842208,1.2432081876012187,P1,51,0.08871527777777777,0.0,S0,131072,32,0.12604166666666666,0.0017361111111111112,0.8722222222222222,223.77747376821935,0.4720486111111111
0.006597222222222222,0.30639345064429396,0.02904036626032444,0.0,51.28944591230108,11.757020724565926,22.786525162592177,6.2422685055528,0.8837708187664652,P0,51,0.0,0.0,S_CUM,131072,32,0.484375,0.0,0.515625,159.07874737796374,0.5607638888888888
0.0,0.16400112154331142,0.022803134773987967,0.0,40.321811727340986,11.353725056906713,21.951945278133238,6.05461494629345,0.9300570093354004,P1,51,0.08871527777777777,0.0,S_CUM,131072,32,0.4579861111111111,0.0,0.5420138888888889,167.41026168037206,0.4720486111111111
0.01614583333333333,0.263614128882758,0.031417795925208644,0.0,55.063422037590556,7.9917831369048855,17.154338775325648,3.410505317694504,1.0403424772718508,P0,51,0.0,0.0,S_CONC,131072,32,0.271875,0.0,0.728125,187.26164590893313,0.5607638888888888
0.009548611111111112,0.24903274109300555,0.0389162500534602,0.0,65.13320031734825,6.223949737043979,14.978611975963386,1.846618617584276,1.1154077928073498,P1,51,0.08871527777777777,0.0,S_CONC,131072,32,0.16562500000000002,0.0,0.834375,200.77340270532295,0.4720486111111111
0.018750000000000003,0.3258782496574507,0.03964463529806564,0.0,58.6301450386064,10.395034210899919,20.205141379246594,5.489980626726583,0.9228591651086592,P0,51,0.0,0.0,S_CORE,131072,32,0.48715277777777777,0.0,0.5128472222222222,166.11464971955866,0.5607638888888888
0.03697916666666667,0.5227176963566398,0.0595230825463903,0.0,96.33050027715244,3.3261353630345,8.041236929684008,0.9685845797097464,1.169406220681655,P1,51,0.08871527777777777,0.0,S_CORE,131072,32,0.08107638888888888,0.0,0.9189236111111111,210.49311972269788,0.4720486111111111
0.03680555555555556,0.5668500724625725,0.07822036953882298,0.0,110.92342814044498,2.913097726104561,7.480125566395701,0.6295838059589912,1.2210220630720463,P0,51,0.0,0.0,S1,131072,32,0.07378472222222222,0.0,0.9262152777777778,219.78397135296836,0.5607638888888888
0.03680555555555556,0.5854301822516373,0.06139553841411568,0.0,112.01213295354763,2.7590023012949283,6.889821674277504,0.6935926148036407,1.2205816090934807,P1,51,0.08871527777777777,0.0,S1,131072,32,0.06753472222222223,0.0,0.9324652777777778,219.70468963682652,0.4720486111111111
0.00625,0.3413674770152973,0.028321211210675747,0.0,45.93484076294774,16.619304095353463,29.73603181641485,10.060940234822773,0.7487147989346543,P0,52,0.0,0.0,S0,131072,32,0.5045138888888889,0.0,0.49548611111111107,134.76866380823776,0.5607638888888888
0.0010416666666666667,0.2364351026888878,0.02536397538662956,0.0,47.71956998778293,7.664833264221203,16.0399779847368,3.477260903963405,1.0299805564288464,P1,52,0.08871527777777777,0.0,S0,131072,32,0.18958333333333333,0.0,0.8104166666666666,185.39650015719235,0.4720486111111111
0.02204861111111111,0.39753014241989176,0.03440791104436337,0.0,77.79976618530418,4.544715783793425,10.952408700476628,1.3408693254518234,1.1799302159032474,P0,52,0.0,0.0,S_CUM,131072,32,0.11163194444444445,0.0,0.8883680555555555,212.38743886258453,0.5607638888888888
0.015277777777777777,0.39558456058822433,0.04234125508338879,0.0,68.3529802973984,4.932946952949987,10.986319566199345,1.9062606463253084,1.1278505797472058,P1,52,0.08871527777777777,0.0,S_CUM,131072,32,0.11371527777777778,0.0,0.8862847222222222,203.01310435449705,0.4720486111111111
0.03993055555555555,0.5835006054683085,0.04001404512569558,0.0,89.51437741460755,3.1664528664475267,7.0606043295154866,1.2193771349135467,1.2605672187637538,P0,52,0.0,0.0,S_CONC,131072,32,0.06736111111111112,0.0,0.9326388888888889,226.90209937747568,0.5607638888888888
0.042013888888888885,0.5642978149507425,0.04728940975795078,0.0,91.99664294610386,3.136151319238703,7.209812859534884,1.0993205490906124,1.2070640657976686,P1,52,0.08871527777777777,0.0,S_CONC,131072,32,0.07013888888888889,0.0,0.9298611111111111,217.2715318435803,0.4720486111111111
0.03229166666666666,0.5666905394751462,0.04233928167328821,0.0,96.98171205388404,3.0371610857028752,7.410044588399461,0.8507193343545818,1.2312203807678694,P0,52,0.0,0.0,S_CORE,131072,32,0.07118055555555555,0.0,0.9288194444444444,221.6196685382165,0.5607638888888888
0.03315972222222222,0.5646521697221442,0.051598854758386506,0.0,110.83258672612033,2.7901461656425,7.03631272323463,0.6670628868464352,1.2200820146128535,P1,52,0.08871527777777777,0.0,S_CORE,131072,32,0.06944444444444445,0.0,0.9305555555555556,219.61476263031363,0.4720486111111111
0.03923611111111111,0.5953732085911924,0.05217959385302813,0.0,106.98667569097842,2.8547414724396347,7.110886655204156,0.726668881057374,1.2211258292327531,P0,52,0.0,0.0,S1,131072,32,0.07013888888888889,0.0,0.9298611111111111,219.80264926189557,0.5607638888888888
0.03715277777777778,0.6048869750647068,0.061724141245322856,0.0,102.60254427459495,2.8890149864178403,6.949473099997241,0.85878592962814,1.2204728335944108,P1,52,0.08871527777777777,0.0,S1,131072,32,0.06944444444444445,0.0,0.9305555555555556,219.68511004699394,0.4720486111111111
0.020138888888888887,0.3626643714059281,0.02202760520281905,0.0,64.0103220267078,6.128173069163725,12.93916594588843,2.722676630801373,1.2036710843935403,P0,48,0.0,0.0,S0,262144,32,0.12934027777777776,0.010937500000000001,0.8597222222222223,216.66079519083723,0.5607638888888888
0.0027777777777777775,0.26934816914389664,0.0181427085303894,0.0,51.59954179612541,6.695343530149534,13.542732209620498,3.2716491904140526,1.2449525739842406,P1,48,0.08871527777777777,0.0,S0,262144,32,0.13611111111111113,0.011284722222222222,0.8526041666666667,224.0914633171633,0.4720486111111111
0.02673611111111111,0.3823534866376442,0.03023456566961867,0.0,86.23869108003649,4.537832322683672,11.56854871083249,1.0224741286092636,1.1753096553341795,P0,48,0.0,0.0,S_CUM,262144,32,0.11840277777777777,0.0,0.8815972222222223,211.55573796015233,0.5607638888888888
0.001736111111111111,0.3268129633007439,0.02522028322909131,0.0,72.96673029235129,5.14120309046817,12.355136149856076,1.5342365607742168,1.1605236707746776,P1,48,0.08871527777777777,0.0,S_CUM,262144,32,0.12430555555555554,0.0,0.8756944444444444,208.89426073944196,0.4720486111111111
0.04461805555555555,0.6485385981443674,0.06279240606883385,0.0,107.86739899808398,2.6249975591219528,6.454502821406445,0.7102449279797065,1.213458387274295,P0,48,0.0,0.0,S_CONC,262144,32,0.06076388888888888,0.0,0.9392361111111112,218.42250970937312,0.5607638888888888
0.042187499999999996,0.6244834910002042,0.06095947871536182,0.0,108.17585036790209,2.671242601738303,6.489040161115822,0.7623438220495442,1.213266823771927,P1,48,0.08871527777777777,0.0,S_CONC,262144,32,0.06354166666666666,0.0,0.9364583333333334,218.38802827894688,0.4720486111111111
0.04010416666666666,0.5763521906806028,0.06096948332064811,0.0,106.75001328692566,2.8833943099622723,7.299810249879175,0.6751863400038207,1.209467314887378,P0,48,0.0,0.0,S_CORE,262144,32,0.07135416666666666,0.0,0.9286458333333334,217.70411667972803,0.5607638888888888
0.03975694444444444,0.6078393541900329,0.09574913515516832,0.0,110.74197391472536,2.6750543859020586,6.747852672200918,0.6386552427526291,1.2137949593365192,P1,48,0.08871527777777777,0.0,S_CORE,262144,32,0.06666666666666667,0.0,0.9333333333333333,218.48309268057346,0.4720486111111111
0.035590277777777776,0.5591018457755679,0.03729408210944696,0.0,107.2221289316092,2.8957074101009717,7.36571656751104,0.6607028313959372,1.21140875814793,P0,48,0.0,0.0,S1,262144,32,0.07135416666666666,0.0,0.9286458333333334,218.05357646662742,0.5607638888888888
0.03923611111111111,0.6085512510597912,0.06088760257932727,0.0,107.33594462313816,2.7426973588777095,6.820785944543452,0.7036530660448377,1.201207788138547,P1,48,0.08871527777777777,0.0,S1,262144,32,0.06770833333333334,0.0,0.9322916666666667,216.21740186493844,0.4720486111111111
0.0,0.13358545714150016,0.01415627371707109,0.0,33.06612533060464,13.409088786482917,24.888159076096038,7.669553641676356,0.7846810593295636,P0,49,0.0,0.0,S0,262144,32,0.5260416666666667,0.0,0.4739583333333333,141.24259067932144,0.5607638888888888
0.0,0.0947284808813697,0.012732190579467312,0.0,34.1155550932205,14.383473330322158,26.02936211347926,8.560528938743609,0.7775329929905841,P1,49,0.08871527777777777,0.0,S0,262144,32,0.5590277777777778,0.0,0.4409722222222222,139.95593873830512,0.4720486111111111
0.02361111111111111,0.37013416815527417,0.03679158926717728,0.0,73.43821329727653,4.9124198734993225,11.958283734241883,1.3894879431280418,1.1309582161096237,P0,49,0.0,0.0,S_CUM,262144,32,0.12291666666666666,0.0,0.8770833333333333,203.57247889973223,0.5607638888888888
0.019618055555555555,0.321216386075459,0.02942668321911849,0.0,78.33937045694222,4.9645085405264355,12.435030746005198,1.2292474377870528,1.1644202222478475,P1,49,0.08871527777777777,0.0,S_CUM,262144,32,0.1282986111111111,0.0,0.8717013888888889,209.5956400046125,0.4720486111111111
0.040972222222222215,0.5767854374554784,0.03926257876544026,0.0,103.81768517317694,2.9032919309162404,7.169338696731357,0.7702685480086826,1.21858340393131,P0,49,0.0,0.0,S_CONC,262144,32,0.06822916666666667,0.0,0.9317708333333334,219.34501270763576,0.5607638888888888
0.034375,0.5458403633969041,0.04249979001495925,0.0,103.99168918038333,2.9630034260532963,7.3093071970136885,0.7898515405731004,1.215622164407331,P1,49,0.08871527777777777,0.0,S_CONC,262144,32,0.0703125,0.0,0.9296875,218.8119895933196,0.4720486111111111
0.040625,0.575188936209757,0.047996185824025275,0.0,112.85311731622855,2.7841398866036444,7.104711670736133,0.6238539945374006,1.2104672521714948,P0,49,0.0,0.0,S_CORE,262144,32,0.07013888888888889,0.0,0.9298611111111111,217.88410539086908,0.5607638888888888
0.03611111111111111,0.5253879562571995,0.049690565604237874,0.0,108.25129574173769,2.9730234488973157,7.506532538780004,0.7062689039559721,1.2174640441209905,P1,49,0.08871527777777777,0.0,S_CORE,262144,32,0.075,0.0,0.925,219.1435279417783,0.4720486111111111
0.029166666666666667,0.3783439374714011,0.0269474548719532,0.0,95.91351149918981,4.265707759113946,11.105698561877022,0.845712357732409,1.1707870832411573,P0,49,0.0,0.0,S1,262144,32,0.11059027777777777,0.0,0.8894097222222221,210.7416749834083,0.5607638888888888
0.02986111111111111,0.4427068617980443,0.03922755089094186,0.0,98.73354050185952,3.6641738724369293,9.204632572007508,0.8939445226516398,1.2042197361484996,P1,49,0.08871527777777777,0.0,S1,262144,32,0.0904513888888889,0.0,0.9095486111111111,216.75955250672996,0.4720486111111111
0.008854166666666666,0.31606410638261556,0.022238596316489424,0.0,68.07688823171512,5.968513665370427,13.981334313605313,1.9621033412529851,1.2028910814396419,P0,50,0.0,0.0,S0,262144,32,0.14288194444444446,0.0,0.8571180555555555,216.5203946591355,0.5607638888888888
0.0005208333333333333,0.19536672206467054,0.017912508076962146,0.0,53.79052579036258,6.486425432804424,14.469113733491188,2.495081282461042,1.1487165234672527,P1,50,0.08871527777777777,0.0,S0,262144,32,0.15503472222222223,0.0008680555555555555,0.8440972222222222,206.76897422410548,0.4720486111111111
0.01684027777777778,0.335946565792133,0.024562781801520113,0.0,68.0433558488371,5.229085705265346,12.527696764272235,1.5797801757619014,1.20381906124401,P0,50,0.0,0.0,S_CUM,262144,32,0.12638888888888888,0.0,0.8736111111111111,216.68743102392182,0.5607638888888888
0.019097222222222224,0.32378998261180003,0.03714430447168357,0.0,79.67208540372849,4.87592446602863,12.204294408733743,1.2117394946760736,1.1679366538896123,P1,50,0.08871527777777777,0.0,S_CUM,262144,32,0.12586805555555555,0.0,0.8741319444444444,210.2285977001302,0.4720486111111111
0.040451388888888884,0.6119242086182193,0.04006951619668047,0.0,118.29830272818135,2.5642339345869845,6.672987590351999,0.509857106704477,1.217758533322356,P0,50,0.0,0.0,S_CONC,262144,32,0.06319444444444444,0.0,0.9368055555555556,219.19653599802405,0.5607638888888888
0.042361111111111106,0.6029829921041294,0.07074772701832835,0.0,109.14855211436708,2.709147017799942,6.873257266863247,0.6270918932682901,1.1969256276420008,P1,50,0.08871527777777777,0.0,S_CONC,262144,32,0.06458333333333333,0.0,0.9354166666666667,215.44661297556013,0.4720486111111111
0.03350694444444444,0.520856980652646,0.05300161235200959,0.0,113.86330472873942,2.9688436852066813,7.774029281421486,0.5662508870992791,1.20295386572058,P0,50,0.0,0.0,S_CORE,262144,32,0.0763888888888889,0.0,0.9236111111111112,216.5316958297044,0.5607638888888888
0.03697916666666667,0.5264886080265064,0.04655722656687878,0.0,115.35319614927423,2.899917452360591,7.530949313720322,0.5844015216807255,1.2065010145927468,P1,50,0.08871527777777777,0.0,S_CORE,262144,32,0.07482638888888889,0.0,0.9251736111111111,217.17018262669444,0.4720486111111111
0.030381944444444448,0.3315093683905015,0.033747722623692876,0.0,61.94437571993451,10.40556069008163,20.06916504966269,5.5737585102911,0.9292580903688861,P0,50,0.0,0.0,S1,262144,32,0.4736111111111111,0.0,0.5263888888888889,167.26645626639947,0.5607638888888888
0.02378472222222222,0.27508007189852396,0.032566137809576935,0.0,53.56871526419348,11.910373933668003,21.926884230375652,6.902118785314176,0.8676234119623486,P1,50,0.08871527777777777,0.0,S1,262144,32,0.4984375,0.0,0.5015624999999999,156.17221415322274,0.4720486111111111
0.027604166666666666,0.4062616924797175,0.02952320372696196,0.0,65.08213326431681,5.8117628698651655,11.609104406622604,2.9130921014864457,1.2424876728302074,P0,51,0.0,0.0,S0,262144,32,0.1140625,0.018402777777777775,0.8675347222222223,223.64778110943735,0.5607638888888888
0.006944444444444444,0.22340024772857342,0.023529690216872946,0.0,55.55235635565691,6.394958480721171,14.340391737606824,2.4222418522783444,1.1813198365633273,P1,51,0.08871527777777777,0.0,S0,262144,32,0.15104166666666669,0.0,0.8489583333333333,212.6375705813989,0.4720486111111111
0.014756944444444442,0.37278225077216576,0.025133992282559255,0.0,78.06722681003004,5.043008726605374,12.486574504658172,1.321225837578974,1.1708780340488172,P0,51,0.0,0.0,S_CUM,262144,32,0.12378472222222221,0.0,0.8762152777777777,210.7580461287871,0.5607638888888888
0.0024305555555555556,0.33586336335420963,0.022421080083196054,0.0,62.26913637321648,5.563326624258089,12.38422279912427,2.152878536824997,1.1853480678646724,P1,51,0.08871527777777777,0.0,S_CUM,262144,32,0.12135416666666667,0.0,0.8786458333333333,213.362652215641,0.4720486111111111
0.030555555555555555,0.4604075057546409,0.032125530587561305,0.0,100.67741579834058,3.488976755013348,8.735866438948161,0.8655319130459416,1.2173758894308575,P0,51,0.0,0.0,S_CONC,262144,32,0.08628472222222222,0.0,0.9137152777777777,219.12766009755433,0.5607638888888888
0.029513888888888888,0.5085314869148394,0.05273493228469814,0.0,96.20455966898197,3.3335152434639594,8.031800149361484,0.9843727905151978,1.1847059585361017,P1,51,0.08871527777777777,0.0,S_CONC,262144,32,0.07829861111111111,0.0,0.921701388888889,213.2470725364983,0.4720486111111111
0.22065972222222224,0.8090377108597189,1.2625650699749882,0.0,61.53623847566738,6.452054134157699,14.317307692556355,2.5194273549583706,1.0597324397363181,P0,51,0.0,0.0,S_CORE,262144,32,0.14444444444444446,0.0,0.8555555555555555,190.7518391525373,0.5607638888888888
0.033854166666666664,0.5157126217576289,0.05798515274225833,0.0,92.66672082656319,3.3484362456980543,7.891838913762909,1.076734911665627,1.2292487231186695,P1,51,0.08871527777777777,0.0,S_CORE,262144,32,0.07881944444444444,0.0,0.9211805555555556,221.2647701613605,0.4720486111111111
0.0375,0.6251976144417593,0.07109818057099868,0.0,107.85806492572493,2.7231218373446073,6.67506524360296,0.747150134215431,1.2431005076298283,P0,51,0.0,0.0,S1,262144,32,0.06458333333333333,0.0,0.9354166666666667,223.7580913733691,0.5607638888888888
0.03576388888888889,0.5371101349791285,0.05851761561782,0.0,106.52753868829541,3.009905182893762,7.6000596951456245,0.7148279267678308,1.1891071939582214,P1,51,0.08871527777777777,0.0,S1,262144,32,0.07534722222222223,0.0,0.9246527777777778,214.03929491247982,0.4720486111111111
0.00034722222222222224,0.23401207580862626,0.0216562008100182,0.0,51.281858600177536,9.138506649729031,20.706135080566035,3.3546924343105275,0.9696994348636103,P0,52,0.0,0.0,S0,262144,32,0.2861111111111111,0.0,0.7138888888888889,174.54589827544987,0.5607638888888888
0.0006944444444444445,0.2504608733700371,0.02454184397909395,0.0,57.22787850542363,6.440641168215282,14.408317460803705,2.4568030219210693,1.1496636768026898,P1,52,0.08871527777777777,0.0,S0,262144,32,0.14895833333333333,0.0010416666666666667,0.8500000000000001,206.93946182448417,0.4720486111111111
0.027083333333333334,0.3590467174567638,0.03687946117540311,0.0,84.44274359958237,4.751842970996076,12.146789691296814,1.0543696108457077,1.1670805752924127,P0,52,0.0,0.0,S_CUM,262144,32,0.12482638888888889,0.0,0.875173611111111,210.07450355263427,0.5607638888888888
0.018229166666666664,0.3275525447397176,0.03388956198520833,0.0,73.24062992593439,4.980246721997115,11.983032027004583,1.47885406949338,1.159447510465462,P1,52,0.08871527777777777,0.0,S_CUM,262144,32,0.12361111111111112,0.0,0.8763888888888889,208.7005518837832,0.4720486111111111
0.040451388888888884,0.6014934045449016,0.04815157458144526,0.0,103.56103467002504,2.8355979698361162,6.9127879677119894,0.7970029708981796,1.2085580351400291,P0,52,0.0,0.0,S_CONC,262144,32,0.06631944444444443,0.0,0.9336805555555556,217.54044632520527,0.5607638888888888
0.03836805555555556,0.6197392755396166,0.0437329611506875,0.0,114.68546020150089,2.563068708773587,6.3502749193170125,0.6694656035018738,1.2351544943638144,P1,52,0.08871527777777777,0.0,S_CONC,262144,32,0.06197916666666667,0.0,0.9380208333333333,222.32780898548663,0.4720486111111111
0.03420138888888889,0.5739580716222417,0.04366267653567165,0.0,103.08802660573183,2.9296645048851166,7.164417392901178,0.8122880608770862,1.2211833040178237,P0,52,0.0,0.0,S_CORE,262144,32,0.06979166666666667,0.0,0.9302083333333334,219.81299472320825,0.5607638888888888
0.03420138888888889,0.5287301654124628,0.05746157427302785,0.0,95.03541306666796,3.2290300406621855,7.688441419898995,0.9993243510437809,1.2251984360058688,P1,52,0.08871527777777777,0.0,S_CORE,262144,32,0.07621527777777778,0.0,0.9237847222222223,220.5357184810564,0.4720486111111111
0.040451388888888884,0.5891178652986404,0.05181352899789643,0.0,121.81753241278793,2.6292651231119377,6.85334270806255,0.5172263306366318,1.2194234579387637,P0,52,0.0,0.0,S1,262144,32,0.06631944444444443,0.0,0.9336805555555556,219.4962224289775,0.5607638888888888
0.03680555555555556,0.5721550054559164,0.05273414855854139,0.0,114.887997402033,2.7236909760912025,6.912161750905655,0.6294555886839757,1.2076190201410402,P1,52,0.08871527777777777,0.0,S1,262144,32,0.06770833333333334,0.0,0.9322916666666667,217.37142362538725,0.4720486111111111
