action_boundary_fraction,action_sd,consecutive_action_variation,core_clip_fraction,cumulative_reward,mae_0_1800,mae_0_600,mae_600_1800,mean_deterministic_action,profile,rmse_0_1800,rmse_0_600,rmse_600_1800,seed,sqi_rejection_fraction,stale_fraction,state,step,subject_count,time_above_60_fraction,time_below_40_fraction,time_in_40_60_fraction,total_propofol_mg,visible_fraction
0.03038194444444444,0.3768348160414617,0.056013408944260476,0.0,60.89554100292836,5.338361590610113,11.876091761019381,2.069496505405478,1.110142471643889,P0,10.421029192156233,17.710533016313562,2.283994197301828,49,0.0,0.0,S_CP,131072,32,0.12170138888888887,0.0,0.8782986111111111,199.82564489590004,0.5607638888888888
0.040451388888888884,0.4415525889957287,0.07699431871797618,0.0,54.879417473734506,5.455132788057804,11.33313715261847,2.5161306057774704,1.119285778954832,P1,10.000457708740406,16.81266751569678,2.7887688448406975,49,0.08871527777777777,0.0,S_CP,131072,32,0.11649305555555556,0.0,0.8835069444444443,201.47144021186978,0.4720486111111111
0.026388888888888892,0.5504075817977396,0.042011632828572607,0.0,83.90161864590044,3.398304215582587,7.594130061388058,1.3003912926798509,1.1801105350825107,P0,8.515990062828871,14.576557960539496,1.549836778210639,49,0.0,0.0,S_CE,131072,32,0.071875,0.0,0.9281250000000001,212.41989631485194,0.5607638888888888
0.035243055555555555,0.5954755838878077,0.0659843267009245,0.0,74.27794686558775,3.7623868659685598,7.412869741791644,1.9371454280570184,1.1583728840626364,P1,8.43240341557038,14.240349341565285,2.1826448883657283,49,0.08871527777777777,0.0,S_CE,131072,32,0.06996527777777778,0.0,0.9300347222222223,208.50711913127452,0.4720486111111111
0.035763888888888894,0.57052596338497,0.04448787886753429,0.0,101.42205879157873,3.0619802030359238,7.38724672079643,0.8993469441556713,1.2255828755597273,P0,8.541421991339131,14.661894095395954,1.2591908674568004,49,0.0,0.0,S_CONC,131072,32,0.07100694444444444,0.0,0.9289930555555556,220.60491760075092,0.5607638888888888
0.03767361111111111,0.5648723984833488,0.047615978976076875,0.0,88.28177065955553,3.3718316831425996,7.82688614433423,1.1443044525467845,1.237618414972288,P1,8.719638133305489,14.93351873769149,1.4514267352697474,49,0.08871527777777777,0.0,S_CONC,131072,32,0.07256944444444444,0.0,0.9274305555555555,222.77131469501182,0.4720486111111111
0.007118055555555556,0.20644687637794285,0.02165220918747799,0.0,56.671477641077686,7.635938721315474,17.65687307754584,2.6254715432002906,1.0542388375796792,P0,13.167762905881968,22.2657925282096,2.9326171112610306,50,0.0,0.0,S0,131072,32,0.22586805555555556,0.0,0.7741319444444444,189.76299076434225,0.5607638888888888
0.0006944444444444445,0.190492289769222,0.032852853206116396,0.0,32.41282929990468,11.802791230526632,21.617019943394734,6.89567687409258,1.0059654886886062,P1,15.794897993003396,24.727225507343476,7.364454313478582,50,0.08871527777777777,0.0,S0,131072,32,0.4407986111111112,0.0022569444444444442,0.5569444444444445,181.07378796394914,0.4720486111111111
0.03576388888888889,0.539055755254189,0.039414022430028325,0.0,85.13624093421596,3.7178379753092567,8.691858507773212,1.2308277090772792,1.2093181430336295,P0,9.278417017783573,15.910346061621006,1.4928531509758942,50,0.0,0.0,S_PROP,131072,32,0.08107638888888888,0.0,0.9189236111111111,217.6772657460533,0.5607638888888888
0.021875,0.4105322219712957,0.04120573097080325,0.0,80.8354511706907,4.165508640882267,9.660141021532677,1.4181924505570611,1.1583258270260153,P1,9.5936579773417,16.387856852918965,1.6995050100658233,50,0.08871527777777777,0.0,S_PROP,131072,32,0.09097222222222223,0.0,0.9090277777777778,208.49864886468276,0.4720486111111111
0.007638888888888889,0.26761082979832174,0.03209075915455485,0.0,49.5784813931839,10.592266681164494,21.494894068026987,5.140952987733247,0.9344301977763987,P0,15.446354103108364,24.81834068506114,5.885042536827896,50,0.0,0.0,S_REMI,131072,32,0.4592013888888889,0.0,0.5407986111111112,168.19743559975177,0.5607638888888888
0.014756944444444444,0.22091374362371657,0.04588038911366596,0.0,40.57450359852038,10.346976225989202,20.893588562502373,5.073670057732619,0.9144199177700405,P1,14.918097360329103,24.122834558390952,5.687085489977927,50,0.08871527777777777,0.0,S_REMI,131072,32,0.4105902777777778,0.0,0.5894097222222221,164.5955851986073,0.4720486111111111
0.024479166666666666,0.28394386340872735,0.02965369026108993,0.0,62.319624307583176,6.998369545715512,16.222198885030537,2.3864548760580013,1.0549205389753398,P0,12.301605634536768,20.78216527403496,2.77902627652274,50,0.0,0.0,S_CP,131072,32,0.2104166666666667,0.0,0.7895833333333333,189.88569701556116,0.5607638888888888
0.030208333333333334,0.36761827826467497,0.046197130245952636,0.0,76.05141264037094,4.630483681721525,10.917873070104982,1.4867889875297977,1.1940255815603047,P1,10.053300198448987,17.183921530371947,1.804393647171177,50,0.08871527777777777,0.0,S_CP,131072,32,0.1111111111111111,0.0,0.8888888888888888,214.92460468085483,0.4720486111111111
0.0019097222222222224,0.30557610938882535,0.033921868139721825,0.0,73.33747006132478,5.1376969023183,12.577695094630343,1.4176978061622794,1.1714465239136995,P0,10.726739996574043,18.35645495029773,1.8586425548248884,50,0.0,0.0,S_CE,131072,32,0.12430555555555554,0.0,0.8756944444444446,210.86037430446595,0.5607638888888888
0.01232638888888889,0.46544608021315736,0.09048384287025177,0.0,83.56320538967603,3.821224119512442,8.924833891003107,1.2694192337671097,1.1673625896322646,P1,9.209593728501094,15.776253665364223,1.5928156101493463,50,0.08871527777777777,0.0,S_CE,131072,32,0.08663194444444444,0.0,0.9133680555555554,210.1252661338076,0.4720486111111111
0.032638888888888884,0.5775941215081571,0.04063768786320973,0.0,105.48623228837837,2.8323757854832246,7.001153153654538,0.7479871013975681,1.2032409795042542,P0,8.233278157480829,14.162852209455773,1.0606118311369725,50,0.0,0.0,S_CONC,131072,32,0.06753472222222223,0.0,0.9324652777777778,216.58337631076574,0.5607638888888888
0.04131944444444444,0.5735526969906477,0.052680995866822795,0.0,95.15828580338518,3.015212580816582,7.274717660438013,0.8854600410058668,1.183789240082519,P1,8.115395379881878,13.939362906187995,1.169890353533173,50,0.08871527777777777,0.0,S_CONC,131072,32,0.06805555555555556,0.0,0.9319444444444445,213.0820632148534,0.4720486111111111
0.028124999999999997,0.37392832235385964,0.04328777106197852,0.0,66.17955355823105,5.622945547876799,11.507492429187856,2.6806721072212705,1.2465644580984696,P0,10.766423285780451,17.910130699772814,2.97092935635534,51,0.0,0.0,S0,131072,32,0.11649305555555556,0.0,0.8835069444444444,224.3816024577245,0.5607638888888888
0.0125,0.2891532008640745,0.04178893904321354,0.0,54.25194536547053,6.262575804885213,12.386078314971218,3.200824549842208,1.2432081876012187,P1,11.151846331557817,18.456005839373745,3.4704401418472064,51,0.08871527777777777,0.0,S0,131072,32,0.12604166666666666,0.0017361111111111112,0.8722222222222222,223.77747376821935,0.4720486111111111
0.03697916666666667,0.5466960259844611,0.04810600461927372,0.0,94.49579398610075,3.4693976169973575,8.286797446945926,1.0606977020230735,1.2316015664177637,P0,9.11605951885009,15.648082535446735,1.3100083960065088,51,0.0,0.0,S_PROP,131072,32,0.078125,0.0008680555555555555,0.9210069444444444,221.68828195519745,0.5607638888888888
0.019270833333333334,0.3951815520237908,0.05734033223408061,0.0,77.19345392575542,4.1322609168088285,9.588243705769148,1.4042695223286685,1.2026436813563728,P1,9.376321518410109,16.03344429481769,1.6968151311799389,51,0.08871527777777777,0.0,S_PROP,131072,32,0.09288194444444445,0.0,0.9071180555555556,216.47586264414713,0.4720486111111111
0.0036458333333333334,0.3275336087135896,0.02728366911380068,0.0,46.258426247790766,17.41100371822218,30.457957685412673,10.887526734626935,0.7455827833567228,P0,22.70922146695687,32.77906717073184,12.56333532726562,51,0.0,0.0,S_REMI,131072,32,0.507638888888889,0.0,0.4923611111111111,134.20490100421011,0.5607638888888888
0.001909722222222222,0.2641255879810639,0.022922669875555197,0.0,34.18145773789043,20.134067232561453,32.99318839897775,13.704506649353302,0.696771765505481,P1,25.007985366739696,34.9429838300063,15.344265731305411,51,0.08871527777777777,0.0,S_REMI,131072,32,0.5453125000000001,0.0,0.4546875,125.4189177909866,0.4720486111111111
0.015104166666666667,0.31031094665413916,0.029871731486650153,0.0,49.258909574347285,14.333060337289012,26.351308654395666,8.323936178735682,0.821869543431482,P0,19.308337199864006,28.944598322813683,9.605802577984013,51,0.0,0.0,S_CP,131072,32,0.49826388888888895,0.0,0.5017361111111112,147.93651781766675,0.5607638888888888
0.013194444444444444,0.19914020893039389,0.025691954980932137,0.0,45.07658263319574,11.41763808149073,22.50844461736171,5.872234813555242,0.9039828774752094,P1,16.076537222764173,25.439969384627158,6.6371668068643785,51,0.08871527777777777,0.0,S_CP,131072,32,0.48750000000000004,0.0,0.5125,162.71691794553772,0.4720486111111111
0.0019097222222222222,0.2820177477270565,0.028339810794292215,0.0,44.10342015250465,10.775840118279032,20.51674301345689,5.9053886706901,0.8928047533690309,P0,15.150722010879294,23.730543296874533,6.619693535315009,51,0.0,0.0,S_CE,131072,32,0.4796875,0.0,0.5203125,160.70485560642555,0.5607638888888888
0.0005208333333333333,0.18834133000569134,0.028758810396051274,0.0,45.88322978687033,10.147192558225145,20.23379373304754,5.103891970813946,0.9529352231494461,P1,14.682723014147927,23.5843318309566,5.701630083973855,51,0.08871527777777777,0.0,S_CE,131072,32,0.4265625,0.0,0.5734374999999999,171.5283401669003,0.4720486111111111
0.01614583333333333,0.263614128882758,0.031417795925208644,0.0,55.063422037590556,7.9917831369048855,17.154338775325648,3.410505317694504,1.0403424772718508,P0,12.828360781047559,21.245426215789273,3.82899315647998,51,0.0,0.0,S_CONC,131072,32,0.271875,0.0,0.728125,187.26164590893313,0.5607638888888888
0.009548611111111112,0.24903274109300555,0.0389162500534602,0.0,65.13320031734825,6.223949737043979,14.978611975963386,1.846618617584276,1.1154077928073498,P1,11.757669242769218,20.054658811108606,2.2398434129257607,51,0.08871527777777777,0.0,S_CONC,131072,32,0.16562500000000002,0.0,0.834375,200.77340270532295,0.4720486111111111
0.00625,0.3413674770152973,0.028321211210675747,0.0,45.93484076294774,16.619304095353463,29.73603181641485,10.060940234822773,0.7487147989346543,P0,21.943000402799385,32.232220001741226,11.635609906297566,52,0.0,0.0,S0,131072,32,0.5045138888888889,0.0,0.49548611111111107,134.76866380823776,0.5607638888888888
0.0010416666666666667,0.2364351026888878,0.02536397538662956,0.0,47.71956998778293,7.664833264221203,16.0399779847368,3.477260903963405,1.0299805564288464,P1,12.798112850284603,21.30207312563917,3.9033430327448184,52,0.08871527777777777,0.0,S0,131072,32,0.18958333333333333,0.0,0.8104166666666666,185.39650015719235,0.4720486111111111
0.0328125,0.5190629821522614,0.039997198109062354,0.0,91.48511229101757,3.4514541237490297,8.214617147222668,1.06987261201221,1.1989275823735321,P0,8.93336933389498,15.336959815509761,1.3153238088931976,52,0.0,0.0,S_PROP,131072,32,0.07795138888888889,0.0,0.922048611111111,215.8069648272358,0.5607638888888888
0.030208333333333334,0.547158439682738,0.051317932411986684,0.0,84.77749601091223,3.575440463567494,7.6761000314418455,1.5251106796303175,1.1713889349510687,P1,8.530804158010284,14.461832772675695,1.8454500640413949,52,0.08871527777777777,0.0,S_PROP,131072,32,0.07013888888888889,0.0,0.9298611111111111,210.85000829119235,0.4720486111111111
0.013020833333333334,0.29270381169559934,0.02952607431807997,0.0,70.68801493502366,5.519598537841408,13.10259721443094,1.728099199546643,1.186752190733225,P0,11.215643000945663,19.13856591175505,2.113483052732758,52,0.0,0.0,S_REMI,131072,32,0.13697916666666665,0.0,0.8630208333333333,213.6153943319805,0.5607638888888888
0.02673611111111111,0.44299729489393896,0.48866320713085004,0.0,54.7871197434844,6.682414371963583,15.198485798877815,2.424378658506466,1.09017832059051,P1,12.180478819196463,20.654717968737998,2.7816481992964426,52,0.08871527777777777,0.0,S_REMI,131072,32,0.1578125,0.0006944444444444445,0.8414930555555555,196.23209770629182,0.4720486111111111
0.020833333333333332,0.34020891252048946,0.031038949021538878,0.0,59.65832451100649,5.364401489600947,11.246959305550185,2.423122581626327,1.2716312384025918,P0,10.605415631627569,17.92458274460501,2.6676796959835904,52,0.0,0.0,S_CP,131072,32,0.1138888888888889,0.0,0.8861111111111111,228.89362291246653,0.5607638888888888
0.021354166666666667,0.3152811626752954,0.03402773794515173,0.0,68.52362675524057,5.3005082446227085,12.017687475959764,1.9419186289541805,1.2177716298313397,P1,10.795042293202746,18.34356132924837,2.2548814752107678,52,0.08871527777777777,0.0,S_CP,131072,32,0.12204861111111111,0.0,0.8779513888888889,219.19889336964116,0.4720486111111111
0.02378472222222222,0.5874270615742997,0.04399773414512087,0.0,100.74388845903346,2.9587558960585714,7.09037703769755,0.8929453252390813,1.241240350363983,P0,8.287488390648015,14.225050455485043,1.2438721586366854,52,0.0,0.0,S_CE,131072,32,0.06649305555555554,0.0,0.9335069444444445,223.42326306551695,0.5607638888888888
0.023090277777777776,0.5380173484395242,0.04936182836601355,0.0,92.3214554957624,3.2533583498762426,7.566381669129099,1.0968466902498146,1.200280389792493,P1,8.577646127949345,14.713733600698793,1.3837493458859607,52,0.08871527777777777,0.0,S_CE,131072,32,0.07309027777777777,0.0,0.9269097222222222,216.0504701626487,0.4720486111111111
0.03993055555555555,0.5835006054683085,0.04001404512569558,0.0,89.51437741460755,3.1664528664475267,7.0606043295154866,1.2193771349135467,1.2605672187637538,P0,8.268867661566007,14.131653133487205,1.5265024746720695,52,0.0,0.0,S_CONC,131072,32,0.06736111111111112,0.0,0.9326388888888889,226.90209937747568,0.5607638888888888
0.042013888888888885,0.5642978149507425,0.04728940975795078,0.0,91.99664294610386,3.136151319238703,7.209812859534884,1.0993205490906124,1.2070640657976686,P1,8.334456211100138,14.287056419453533,1.3832267215710174,52,0.08871527777777777,0.0,S_CONC,131072,32,0.07013888888888889,0.0,0.9298611111111111,217.2715318435803,0.4720486111111111
0.020138888888888887,0.3626643714059281,0.02202760520281905,0.0,64.0103220267078,6.128173069163725,12.93916594588843,2.722676630801373,1.2036710843935403,P0,11.637724154658077,19.45023961796418,3.0575822253796177,48,0.0,0.0,S0,262144,32,0.12934027777777776,0.010937500000000001,0.8597222222222223,216.66079519083723,0.5607638888888888
0.0027777777777777775,0.26934816914389664,0.0181427085303894,0.0,51.59954179612541,6.695343530149534,13.542732209620498,3.2716491904140526,1.2449525739842406,P1,11.901215590182193,19.79224322452024,3.5677225719783703,48,0.08871527777777777,0.0,S0,262144,32,0.13611111111111113,0.011284722222222222,0.8526041666666667,224.0914633171633,0.4720486111111111
0.02847222222222222,0.5000831516267417,0.05315077316286511,0.0,75.25841906878222,3.8743494099588904,8.75991077402622,1.431568727925225,1.210038377323912,P0,9.173840974830878,15.69417999707174,1.613618724389157,48,0.0,0.0,S_PROP,262144,32,0.08003472222222222,0.0,0.9199652777777778,217.8069079183042,0.5607638888888888
0.025868055555555554,0.5374372959892773,0.050162763428463285,0.0,89.43535765103121,3.816241330822905,8.41303313546725,1.517845428500733,1.1582555831668693,P1,9.295633444314943,15.782331600625163,1.9219736440991102,48,0.08871527777777777,0.0,S_PROP,262144,32,0.07743055555555556,0.0,0.9225694444444446,208.48600497003645,0.4720486111111111
0.028472222222222225,0.3206749225181419,0.02798389394731162,0.0,65.43888871833992,5.609616570065318,13.429005584727168,1.6999220627343932,1.1263803546420403,P0,11.002507062893532,18.805012485144292,2.0451619833763215,48,0.0,0.0,S_REMI,262144,32,0.1439236111111111,0.0,0.8560763888888889,202.74846383556724,0.5607638888888888
0.030034722222222223,0.3243876492925622,0.04123600592639027,0.0,63.70722230936461,5.596005635446942,13.00843976074812,1.8897885727963535,1.1548147451287756,P1,10.848131680207157,18.477418639590653,2.29329123181555,48,0.08871527777777777,0.0,S_REMI,262144,32,0.13767361111111112,0.0,0.8623263888888889,207.86665412317961,0.4720486111111111
0.03680555555555556,0.41812948168983277,0.07833636086434126,0.0,84.86360662975795,4.222817899824389,10.715079480813495,0.9766871093298366,1.158386323828664,P0,9.713174573056058,16.704732155347926,1.2933055279282053,48,0.0,0.0,S_CP,262144,32,0.1078125,0.0,0.8921874999999999,208.50953828915954,0.5607638888888888
0.0328125,0.4126954241736151,0.08202529203292377,0.0,93.29112722626664,3.9235565608822798,10.148343445625265,0.8111631185107869,1.1815218150305253,P1,9.511884825509242,16.371862394870373,1.1706708682003542,48,0.08871527777777777,0.0,S_CP,262144,32,0.10260416666666666,0.0,0.8973958333333333,212.67392670549452,0.4720486111111111
0.03819444444444445,0.6216402927330328,0.04295919728907626,0.0,106.23035149190693,2.755713814023083,6.901575931180277,0.6827827554444856,1.2077771863796645,P0,7.952020195884156,13.667282661819433,1.055450731954958,48,0.0,0.0,S_CE,262144,32,0.06284722222222222,0.0,0.9371527777777777,217.3998935483396,0.5607638888888888
0.026388888888888885,0.5826713349920376,0.04522365874314275,0.0,104.61629017023925,2.852844850227256,7.073159602446619,0.7426874741175747,1.210549027250252,P1,8.198957952830385,14.090539623462472,1.1241095036895308,48,0.08871527777777777,0.0,S_CE,262144,32,0.06614583333333332,0.0,0.9338541666666667,217.89882490504533,0.4720486111111111
0.04461805555555555,0.6485385981443674,0.06279240606883385,0.0,107.86739899808398,2.6249975591219528,6.454502821406445,0.7102449279797065,1.213458387274295,P0,7.8985719422715945,13.582338167900035,1.0244182451716277,48,0.0,0.0,S_CONC,262144,32,0.06076388888888888,0.0,0.9392361111111112,218.42250970937312,0.5607638888888888
0.042187499999999996,0.6244834910002042,0.06095947871536182,0.0,108.17585036790209,2.671242601738303,6.489040161115822,0.7623438220495442,1.213266823771927,P1,7.945345800595867,13.65615854041058,1.08477329875408,48,0.08871527777777777,0.0,S_CONC,262144,32,0.06354166666666666,0.0,0.9364583333333334,218.38802827894688,0.4720486111111111
0.0,0.13358545714150016,0.01415627371707109,0.0,33.06612533060464,13.409088786482917,24.888159076096038,7.669553641676356,0.7846810593295636,P0,17.753419134008105,27.636706455486365,8.544360747553634,49,0.0,0.0,S0,262144,32,0.5260416666666667,0.0,0.4739583333333333,141.24259067932144,0.5607638888888888
0.0,0.0947284808813697,0.012732190579467312,0.0,34.1155550932205,14.383473330322158,26.02936211347926,8.560528938743609,0.7775329929905841,P1,18.604191709873966,28.3264881025034,9.687381988016087,49,0.08871527777777777,0.0,S0,262144,32,0.5590277777777778,0.0,0.4409722222222222,139.95593873830512,0.4720486111111111
0.03125,0.5165224006452406,0.042190408126019235,0.0,78.86322939959837,3.92485603057684,8.609347713750223,1.5826101889901487,1.156699836994004,P0,9.179775508317096,15.632559614730178,1.8304005617755927,49,0.0,0.0,S_PROP,262144,32,0.08020833333333333,0.0,0.9197916666666667,208.2059706589207,0.5607638888888888
0.022569444444444444,0.49499024074127873,0.05171368459978416,0.0,79.58737761289233,4.196372006172162,8.755528690618732,1.9167936639488765,1.149764750778882,P1,9.416176786409007,15.871288969817275,2.2744204557308514,49,0.08871527777777777,0.0,S_PROP,262144,32,0.08246527777777778,0.0,0.9175347222222223,206.95765514019877,0.4720486111111111
0.004861111111111111,0.23167216605353805,0.02263926902484128,0.0,54.40538925895768,10.13337665124376,21.373684176043636,4.513222888843821,0.9652322164529727,P0,15.30472146817991,24.884661556559,5.275124882176893,49,0.0,0.0,S_REMI,262144,32,0.396875,0.0,0.603125,173.7417989615351,0.5607638888888888
0.016493055555555556,0.2778948511204234,0.029755147548610937,0.0,66.55162822084533,5.843112767364568,13.57583974776507,1.9767492771643171,1.1723553092425898,P1,11.411154423772546,19.40213156016462,2.3882698150212835,49,0.08871527777777777,0.0,S_REMI,262144,32,0.14010416666666667,0.0,0.8598958333333333,211.02395566366613,0.4720486111111111
0.02395833333333333,0.35487133654653996,0.030239885771782368,0.0,84.46162908864628,4.528677198965227,11.391118130556844,1.0974567331694187,1.1705328015714054,P0,10.327242719489446,17.753759188867157,1.398649777660003,49,0.0,0.0,S_CP,262144,32,0.11371527777777778,0.0,0.8862847222222222,210.695904282853,0.5607638888888888
0.026562500000000003,0.3443696446422313,0.038263524528696885,0.0,80.277148753327,4.529237040575263,11.183830353663673,1.2019403840310576,1.2004038208681675,P1,10.228511346788741,17.559590778510536,1.5072670744910468,49,0.08871527777777777,0.0,S_CP,262144,32,0.11180555555555555,0.0,0.8881944444444445,216.07268775627017,0.4720486111111111
0.02760416666666667,0.5275203623902969,0.04128625786046409,0.0,93.03939805749577,3.2929449094134835,7.897229762761034,0.9908024827397084,1.20537005847113,P0,8.563400763628096,14.69223459762484,1.3107817047041934,49,0.0,0.0,S_CE,262144,32,0.07378472222222221,0.0,0.9262152777777778,216.9666105248034,0.5607638888888888
0.03576388888888889,0.5511737755891439,0.08786411825359366,0.0,90.40468819563674,3.2949503667901103,7.74250920854052,1.071170945914905,1.1898792259291642,P1,8.457615115963392,14.502546636367285,1.3674858644230241,49,0.08871527777777777,0.0,S_CE,262144,32,0.07413194444444443,0.0,0.9258680555555556,214.17826066724956,0.4720486111111111
0.040972222222222215,0.5767854374554784,0.03926257876544026,0.0,103.81768517317694,2.9032919309162404,7.169338696731357,0.7702685480086826,1.21858340393131,P0,8.32881335727862,14.319214331130464,1.0939973848573485,49,0.0,0.0,S_CONC,262144,32,0.06822916666666667,0.0,0.9317708333333334,219.34501270763576,0.5607638888888888
0.034375,0.5458403633969041,0.04249979001495925,0.0,103.99168918038333,2.9630034260532963,7.3093071970136885,0.7898515405731004,1.215622164407331,P1,8.436588326186323,14.505791545417706,1.090135237875575,49,0.08871527777777777,0.0,S_CONC,262144,32,0.0703125,0.0,0.9296875,218.8119895933196,0.4720486111111111
